key_value_pairs,event_name,user_pseudo_id,time_stamp,unix_time_stamp,unix_time_stamp_offset
id=-628343014;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:27:37.159025 UTC,1.60559E+15,220
id=-628343014;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:27:37.160031 UTC,1.60559E+15,220
id=-1487621157;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:28:37.237041 UTC,1.60559E+15,220
id=-1487621157;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:28:37.237043 UTC,1.60559E+15,220
id=1426768781;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:37:04.799003 UTC,1.60559E+15,890
id=1426768781;Autos + Vehicles=false;Style + DIY=false;Comedy=false;Gaming=false,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:37:04.800005 UTC,1.60559E+15,890
id=1426768781;param_video_watch_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:37:04.802011 UTC,1.60559E+15,890
id=43154590;Autos + Vehicles=false;Style + DIY=false;Comedy=false;Gaming=false;Entertainment=false,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:38.29402 UTC,1.60559E+15,890
id=43154590;Music=false;Pets + Animals=false;toggleSetting=NA;param_condition_new=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:38.294021 UTC,1.60559E+15,890
id=43154590;param_current_view=NA;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:38.294024 UTC,1.60559E+15,890
id=2050675163;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:40.77603 UTC,1.60559E+15,890
id=2050675163;Autos + Vehicles=false;Style + DIY=false;Comedy=false;Gaming=false,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:40.776031 UTC,1.60559E+15,890
id=2050675163;Entertainment=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:40.776032 UTC,1.60559E+15,890
id=2050675163;param_condition_new=NA;param_condition_previous=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:40.776033 UTC,1.60559E+15,890
id=-1631281134;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:42:21.31604 UTC,1.60559E+15,890
id=1351389634;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:54.537056 UTC,1.60559E+15,890
id=1279107183;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:19.674005 UTC,1.60559E+15,427
id=1279107183;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA;param_video_id=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:19.675009 UTC,1.60559E+15,427
id=-1723504486;action=action_feed_edited;param_session_id=17;param_timestamp=1605587430699,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:30.700014 UTC,1.60559E+15,427
id=-1723504486;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:30.702022 UTC,1.60559E+15,427
id=-445859357;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:42.477027 UTC,1.60559E+15,427
id=-1986281900;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:42:27.399012 UTC,1.60559E+15,219
id=-2098415205;Gaming=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:43:27.525019 UTC,1.60559E+15,219
id=533136116;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:46:08.551029 UTC,1.60559E+15,219
id=-1311562528;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:56:20.367042 UTC,1.60559E+15,219
id=-1311562528;Entertainment=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:56:20.367045 UTC,1.60559E+15,219
id=422339312;action=action_esm_expired;param_session_id=19;param_timestamp=1605589040448,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:57:20.451053 UTC,1.60559E+15,219
id=-1786204100;param_session_start_time=1605589640669,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:21.537011 UTC,1.60559E+15,220
id=-1472767733;Entertainment=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:36.082017 UTC,1.60559E+15,220
id=-628343014;param_condition_new=NA;param_condition_previous=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:27:37.160029 UTC,1.60559E+15,220
id=-1487621157;Entertainment=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:28:37.236039 UTC,1.60559E+15,220
id=1426768781;action=action_video_started;param_session_id=23;param_timestamp=1605591424794,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:37:04.798002 UTC,1.60559E+15,890
id=43154590;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:38.294022 UTC,1.60559E+15,890
id=2050675163;action=action_esm_dismissed;param_session_id=23;param_timestamp=1605591580774,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:40.775028 UTC,1.60559E+15,890
id=-1631281134;action=action_video_started;param_session_id=24;param_timestamp=1605591741312,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:42:21.316039 UTC,1.60559E+15,890
id=-1631281134;Entertainment=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:42:21.318043 UTC,1.60559E+15,890
id=1351389634;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:54.537055 UTC,1.60559E+15,890
id=1351389634;Entertainment=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:54.537058 UTC,1.60559E+15,890
id=1351389634;param_video_total_duration=NA;param_session_start_time=1605591738889,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:54.538063 UTC,1.60559E+15,890
id=-1723504486;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:30.701015 UTC,1.60559E+15,427
id=-1723504486;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:30.702021 UTC,1.60559E+15,427
id=-1986281900;param_condition_new=NA;param_condition_previous=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:42:27.398008 UTC,1.60559E+15,219
id=-1986281900;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:42:27.398009 UTC,1.60559E+15,219
id=-1986281900;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:42:27.39901 UTC,1.60559E+15,219
id=-1986281900;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:42:27.399011 UTC,1.60559E+15,219
id=-1986281900;param_session_start_time=1605587419773,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:42:27.399013 UTC,1.60559E+15,219
id=-2098415205;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:43:27.525017 UTC,1.60559E+15,219
id=-2098415205;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:43:27.525018 UTC,1.60559E+15,219
id=533136116;Autos + Vehicles=false;Style + DIY=false;Comedy=false;Gaming=false;Entertainment=false,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:46:08.55203 UTC,1.60559E+15,219
id=533136116;Music=false;Pets + Animals=false;toggleSetting=NA;param_condition_new=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:46:08.552031 UTC,1.60559E+15,219
id=422339312;Music=false;Pets + Animals=false;toggleSetting=NA;param_condition_new=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:57:20.452057 UTC,1.60559E+15,219
id=-1786204100;Entertainment=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:21.536005 UTC,1.60559E+15,220
id=-1786204100;param_condition_new=NA;param_condition_previous=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:21.536006 UTC,1.60559E+15,220
id=-1472767733;param_video_watch_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:36.082022 UTC,1.60559E+15,220
id=-628343014;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:27:37.16003 UTC,1.60559E+15,220
id=-628343014;param_video_total_duration=NA;param_session_start_time=1605590254150,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:27:37.160033 UTC,1.60559E+15,220
id=-1487621157;param_condition_new=NA;param_condition_previous=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:28:37.23604 UTC,1.60559E+15,220
id=-1487621157;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:28:37.237042 UTC,1.60559E+15,220
id=1426768781;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:37:04.802009 UTC,1.60559E+15,890
id=43154590;action=action_session_ended;param_session_id=23;param_timestamp=1605591578291,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:38.293017 UTC,1.60559E+15,890
id=2050675163;param_video_id=NA;param_video_source=NA;param_video_watch_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:40.777036 UTC,1.60559E+15,890
id=1351389634;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:54.538061 UTC,1.60559E+15,890
id=617393021;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:56.069066 UTC,1.60559E+15,890
id=617393021;Autos + Vehicles=false;Style + DIY=false;Comedy=false;Gaming=false;Entertainment=false,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:56.070068 UTC,1.60559E+15,890
id=617393021;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:56.07007 UTC,1.60559E+15,890
id=1279107183;action=action_new_condition;param_session_id=16;param_timestamp=1605587419668,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:19.672002 UTC,1.60559E+15,427
id=1279107183;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:19.673003 UTC,1.60559E+15,427
id=1279107183;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:19.675008 UTC,1.60559E+15,427
id=-445859357;action=action_video_started;param_session_id=17;param_timestamp=1605587442476,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:42.477026 UTC,1.60559E+15,427
id=-445859357;Gaming=false;Music=false;Pets + Animals=false;toggleSetting=NA;param_condition_new=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:42.47803 UTC,1.60559E+15,427
id=-445859357;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:42.478033 UTC,1.60559E+15,427
id=-445859357;param_video_watch_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:42.479035 UTC,1.60559E+15,427
id=-1986281900;action=action_session_ended;param_session_id=17;param_timestamp=1605588147396,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:42:27.398003 UTC,1.60559E+15,219
id=-1986281900;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:42:27.398006 UTC,1.60559E+15,219
id=-2098415205;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:43:27.524016 UTC,1.60559E+15,219
id=-2098415205;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:43:27.525021 UTC,1.60559E+15,219
id=533136116;param_video_source=from_feed_Trending;param_video_watch_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:46:08.554035 UTC,1.60559E+15,219
id=-1311562528;action=action_session_ended;param_session_id=19;param_timestamp=1605588980365,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:56:20.367041 UTC,1.60559E+15,219
id=-1311562528;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:56:20.368047 UTC,1.60559E+15,219
id=-1311562528;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:56:20.368048 UTC,1.60559E+15,219
id=-1311562528;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:56:20.36805 UTC,1.60559E+15,219
id=-1786204100;action=action_session_ended;param_session_id=20;param_timestamp=1605590241533,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:21.535001 UTC,1.60559E+15,220
id=-1786204100;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:21.537009 UTC,1.60559E+15,220
id=-1472767733;param_condition_new=NA;param_condition_previous=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:36.082018 UTC,1.60559E+15,220
id=-1472767733;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:36.082019 UTC,1.60559E+15,220
id=-628343014;action=action_session_ended;param_session_id=21;param_timestamp=1605590857157,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:27:37.159024 UTC,1.60559E+15,220
id=-628343014;Entertainment=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:27:37.160028 UTC,1.60559E+15,220
id=-628343014;param_video_id=NA;param_video_source=NA;param_video_watch_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:27:37.160032 UTC,1.60559E+15,220
id=-1487621157;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:28:37.236037 UTC,1.60559E+15,220
id=-1487621157;Autos + Vehicles=false;Style + DIY=false;Comedy=false;Gaming=false,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:28:37.236038 UTC,1.60559E+15,220
id=1426768781;Entertainment=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:37:04.800006 UTC,1.60559E+15,890
id=1426768781;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:37:04.801008 UTC,1.60559E+15,890
id=1426768781;param_video_id=eiOKp2RAcvs;param_video_source=from_feed_Trending,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:37:04.80201 UTC,1.60559E+15,890
id=43154590;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:38.294023 UTC,1.60559E+15,890
id=43154590;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:38.294025 UTC,1.60559E+15,890
id=43154590;param_session_start_time=1605591422037,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:39:38.294026 UTC,1.60559E+15,890
id=-1631281134;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:42:21.317041 UTC,1.60559E+15,890
id=-1631281134;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:42:21.319045 UTC,1.60559E+15,890
id=-1631281134;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:42:21.319046 UTC,1.60559E+15,890
id=-1631281134;param_search_term=NA;param_video_id=eiOKp2RAcvs,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:42:21.319047 UTC,1.60559E+15,890
id=1351389634;Autos + Vehicles=false;Style + DIY=false;Comedy=false;Gaming=false,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:54.537057 UTC,1.60559E+15,890
id=1351389634;param_condition_new=NA;param_condition_previous=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:54.537059 UTC,1.60559E+15,890
id=1351389634;param_video_id=NA;param_video_source=NA;param_video_watch_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:54.538062 UTC,1.60559E+15,890
id=617393021;action=action_esm_dismissed;param_session_id=24;param_timestamp=1605592196068,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:56.069065 UTC,1.60559E+15,890
id=617393021;param_current_view=NA;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:49:56.070072 UTC,1.60559E+15,890
id=1406248752;action=action_new_condition;param_session_id=60;param_timestamp=1605558447144,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 20:27:27.146002 UTC,1.60556E+15,411
id=267439025;Autos + Vehicles=NA;Style + DIY=NA;Gaming=NA;Entertainment=NA;Comedy=NA;Music=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 20:44:56.894027 UTC,1.60556E+15,411
id=267439025;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 20:44:56.895029 UTC,1.60556E+15,411
id=267439025;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 20:44:56.89503 UTC,1.60556E+15,411
